ID,Length,NGN
"NW_020168380.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1415, whole genome shotgun sequence",10032,677
"NW_020168381.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1417, whole genome shotgun sequence",9821,607
"NW_020168382.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1418, whole genome shotgun sequence",9463,579
"NW_020168383.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1419, whole genome shotgun sequence",9722,827
"NW_020168384.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1422, whole genome shotgun sequence",9191,763
"NW_020168385.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1423, whole genome shotgun sequence",12773,168
"NW_020168386.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1425, whole genome shotgun sequence",9839,1588
"NW_020168387.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1426, whole genome shotgun sequence",9165,1029
"NW_020168388.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1429, whole genome shotgun sequence",10041,1195
"NW_020168389.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1430, whole genome shotgun sequence",45911,151
"NW_020168390.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1434, whole genome shotgun sequence",129420,77
"NW_020168391.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1435, whole genome shotgun sequence",10097,1150
"NW_020168392.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1437, whole genome shotgun sequence",9061,830
"NW_020168393.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1438, whole genome shotgun sequence",9148,205
"NW_020168394.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1441, whole genome shotgun sequence",9036,644
"NW_020168395.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1443, whole genome shotgun sequence",9291,988
"NW_020168396.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1446, whole genome shotgun sequence",8983,986
"NW_020168397.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1447, whole genome shotgun sequence",9658,545
"NW_020168398.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1451, whole genome shotgun sequence",8926,854
"NW_020168399.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1458, whole genome shotgun sequence",8876,1048
"NW_020168400.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1459, whole genome shotgun sequence",12741,707
"NW_020168401.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1462, whole genome shotgun sequence",8789,1132
"NW_020168402.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1463, whole genome shotgun sequence",8785,1059
"NW_020168403.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1464, whole genome shotgun sequence",9134,875
"NW_020168404.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1467, whole genome shotgun sequence",8813,1376
"NW_020168405.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1470, whole genome shotgun sequence",8685,791
"NW_020168406.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1474, whole genome shotgun sequence",41081,131
"NW_020168407.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1475, whole genome shotgun sequence",8630,716
"NW_020168408.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1477, whole genome shotgun sequence",8725,935
"NW_020168409.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1478, whole genome shotgun sequence",9034,1218
"NW_020168410.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1479, whole genome shotgun sequence",8703,413
"NW_020168411.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1480, whole genome shotgun sequence",8597,167
"NW_020168412.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1484, whole genome shotgun sequence",8547,1527
"NW_020168413.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1485, whole genome shotgun sequence",10504,352
"NW_020168414.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1488, whole genome shotgun sequence",8656,960
"NW_020168415.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1491, whole genome shotgun sequence",8472,643
"NW_020168416.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1496, whole genome shotgun sequence",9360,776
"NW_020168417.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1497, whole genome shotgun sequence",8405,1300
"NW_020168418.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1502, whole genome shotgun sequence",8351,694
"NW_020168419.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1506, whole genome shotgun sequence",8292,225
"NW_020168420.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1508, whole genome shotgun sequence",9297,469
"NW_020168421.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1509, whole genome shotgun sequence",8257,945
"NW_020168422.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1514, whole genome shotgun sequence",8323,1557
"NW_020168423.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1515, whole genome shotgun sequence",8209,942
"NW_020168424.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1517, whole genome shotgun sequence",9666,128
"NW_020168425.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1520, whole genome shotgun sequence",8972,1294
"NW_020168426.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1521, whole genome shotgun sequence",8523,781
"NW_020168427.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1525, whole genome shotgun sequence",8139,718
"NW_020168428.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1527, whole genome shotgun sequence",10975,349
"NW_020168429.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1530, whole genome shotgun sequence",8102,1414
"NW_020168430.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1534, whole genome shotgun sequence",8078,849
"NW_020168431.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1540, whole genome shotgun sequence",8042,944
"NW_020168432.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1541, whole genome shotgun sequence",8523,766
"NW_020168433.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1542, whole genome shotgun sequence",8029,718
"NW_020168434.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1543, whole genome shotgun sequence",8238,818
"NW_020168435.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1546, whole genome shotgun sequence",7965,814
"NW_020168436.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1548, whole genome shotgun sequence",7952,363
"NW_020168437.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1551, whole genome shotgun sequence",8260,1155
"NW_020168438.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1553, whole genome shotgun sequence",7913,674
"NW_020168439.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1555, whole genome shotgun sequence",9101,97
"NW_020168440.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1557, whole genome shotgun sequence",7901,939
"NW_020168441.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1558, whole genome shotgun sequence",9159,746
"NW_020168442.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1561, whole genome shotgun sequence",7888,901
"NW_020168443.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1563, whole genome shotgun sequence",8379,368
"NW_020168444.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1568, whole genome shotgun sequence",8295,726
"NW_020168445.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1571, whole genome shotgun sequence",8247,761
"NW_020168446.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1578, whole genome shotgun sequence",39901,106
"NW_020168447.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1580, whole genome shotgun sequence",8245,494
"NW_020168448.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1581, whole genome shotgun sequence",7708,1163
"NW_020168449.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1585, whole genome shotgun sequence",7666,507
"NW_020168450.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1586, whole genome shotgun sequence",7961,1083
"NW_020168451.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1591, whole genome shotgun sequence",7800,883
"NW_020168452.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1592, whole genome shotgun sequence",7739,818
"NW_020168453.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1594, whole genome shotgun sequence",39920,173
"NW_020168454.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1595, whole genome shotgun sequence",7588,804
"NW_020168455.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1598, whole genome shotgun sequence",8541,85
"NW_020168456.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1601, whole genome shotgun sequence",7656,1168
"NW_020168457.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1613, whole genome shotgun sequence",7493,1109
"NW_020168458.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1615, whole genome shotgun sequence",9837,428
"NW_020168459.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1621, whole genome shotgun sequence",9509,65
"NW_020168460.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1622, whole genome shotgun sequence",7516,678
"NW_020168461.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1629, whole genome shotgun sequence",7339,637
"NW_020168462.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1630, whole genome shotgun sequence",14991,72
"NW_020168463.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1631, whole genome shotgun sequence",7334,1100
"NW_020168464.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1632, whole genome shotgun sequence",7328,654
"NW_020168465.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1633, whole genome shotgun sequence",7611,562
"NW_020168466.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1634, whole genome shotgun sequence",8900,1157
"NW_020168467.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1638, whole genome shotgun sequence",7216,632
"NW_020168468.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1642, whole genome shotgun sequence",9831,130
"NW_020168469.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1644, whole genome shotgun sequence",7488,754
"NW_020168470.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1647, whole genome shotgun sequence",7111,708
"NW_020168471.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1649, whole genome shotgun sequence",7109,295
"NW_020168472.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1654, whole genome shotgun sequence",7082,738
"NW_020168473.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1655, whole genome shotgun sequence",7333,928
"NW_020168474.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1658, whole genome shotgun sequence",7241,809
"NW_020168475.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1661, whole genome shotgun sequence",7380,749
"NW_020168476.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1670, whole genome shotgun sequence",6982,713
"NW_020168477.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1671, whole genome shotgun sequence",8227,1235
"NW_020168478.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1675, whole genome shotgun sequence",15558,131
"NW_020168479.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1676, whole genome shotgun sequence",6953,1416
"NW_020168480.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1677, whole genome shotgun sequence",7925,1032
"NW_020168481.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1678, whole genome shotgun sequence",6942,698
"NW_020168482.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1679, whole genome shotgun sequence",6928,235
"NW_020168483.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1683, whole genome shotgun sequence",6868,838
"NW_020168484.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1686, whole genome shotgun sequence",7275,1218
"NW_020168485.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1687, whole genome shotgun sequence",7115,881
"NW_020168486.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1689, whole genome shotgun sequence",8296,132
"NW_020168487.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1692, whole genome shotgun sequence",7974,166
"NW_020168488.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1700, whole genome shotgun sequence",6841,657
"NW_020168489.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1702, whole genome shotgun sequence",6724,446
"NW_020168490.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1705, whole genome shotgun sequence",6850,485
"NW_020168491.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1708, whole genome shotgun sequence",6680,594
"NW_020168492.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1710, whole genome shotgun sequence",45049,118
"NW_020168493.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1712, whole genome shotgun sequence",6651,673
"NW_020168494.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1714, whole genome shotgun sequence",6835,35
"NW_020168495.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1718, whole genome shotgun sequence",6596,1154
"NW_020168496.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1720, whole genome shotgun sequence",6681,638
"NW_020168497.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1722, whole genome shotgun sequence",6562,887
"NW_020168498.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_1726, whole genome shotgun sequence",8012,932
